เลขกลุ่มสาระ, ชื่อกลุ่มสาระ, เลขสาระ,ชื่อสาระ,หมวดมาตรฐาน,เลขมาตรฐาน,ชื่อมาตรฐาน,กลุ่มที่, เลขตัวชี้วัดระหว่างทาง, รายละเอียดตัวชี้วัดนะหว่างทาง,เลขตัวชี้วัดปลายทาง,รายละเอียดตัวชี้วัดปลายทาง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,4,พ 3.1 ม.3/2 ,นําหลักการ ความรู้ และทักษะในการ เคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และการ เล่นกีฬาไปใช้สร้างเสริมสุขภาพอย่างต่อเนื่อง เป็นระบบ,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,พ 3.2 ม.3/1 ,มีมารยาทในการเล่นและดูกีฬา ด้วยความมีน้ําใจนักกีฬา,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,พ 3.2 ม.3/2 ,ออกกําลังกายและเล่นกีฬา อย่างสม่ําเสมอ และนําแนวคิดหลักการจากการเล่น ไปพัฒนาคุณภาพชีวิตของตนด้วยความภาคภูมิใจ,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,พ 3.2 ม.3/3 ,ปฏิบัติตนตามกฎ กติกา และข้อตกลง ในการเล่นตามชนิดกีฬาที่เลือก และนําแนวคิดที่ได้ ไปพัฒนาคุณภาพชีวิตของตนในสังคม,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,พ 3.2 ม.3/4 ,จําแนกกลวิธีการรุก การป้องกัน และใช้ในการเล่นกีฬาที่เลือกและตัดสินใจเลือกวิธีที่ เหมาะสมกับทีมไปใช้ได้ตามสถานการณ์ของการเล่น,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,4,พ 3.2 ม.3/5 ,เสนอผลการพัฒนาสุขภาพของตนเอง ที่เกิดจากการออกกําลังกาย และการเล่นกีฬา เป็นประจํา,พ 3.1 ม.3/1 ,เล่นกีฬาไทยและกีฬาสากล อย่างละ 1 ชนิด โดยใช้เทคนิค ที่เหมาะสมกับตนเองและทีม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,5,-,-,พ 3.1 ม.3/3 ,ร่วมกิจกรรมนันทนาการ อย่างน้อย 1 กิจกรรมและนําหลักความรู้ วิธีการไปขยายผลการเรียนรู้ให้กับผู้อื่น
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.3/1 ,กําหนดรายการอาหารที่เหมาะสม กับวัยต่าง ๆ โดยคํานึงถึงความประหยัดและคุณค่า ทางโภชนาการ,พ 4.1 ม.3/2 ,เสนอแนวทางป้องกันโรครวบรวมข้อมูลและเสนอแนวทาง แก้ไขปัญหาสุขภาพในชุมชนการตายของคนไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,6,พ 4.1 ม.3/3 ,รวบรวมข้อมูลและเสนอแนวทาง แก้ไขปัญหาสุขภาพในชุมชน,พ 4.1 ม.3/2 ,เสนอแนวทางป้องกันโรครวบรวมข้อมูลและเสนอแนวทาง แก้ไขปัญหาสุขภาพในชุมชนการตายของคนไทย
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,7,พ 4.1 ม.3/4 ,วางแผนและจัดเวลาในการออกกําลังกาย การพักผ่อนและการสร้างเสริมสมรรถภาพทางกาย,พ 4.1 ม.3/5 ,ทดสอบสมรรถภาพ ทางกาย และพัฒนาได้ตามความแตกต่าง ระหว่างบุคคล
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,8,พ 5.1 ม.3/1 ,วิเคราะห์ปัจจัยเสี่ยงและพฤติกรรม เสี่ยงที่มีผลต่อสุขภาพและแนวทางป้องกัน,พ 5.1 ม.3/2 ,หลีกเลี่ยงการใช้ความรุนแรง และชักชวนเพื่อนให้หลีกเลี่ยงการใช้ความรุนแรงในการแก้ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,8,พ 5.1 ม.3/3 ,วิเคราะห์อิทธิพลของสื่อต่อพฤติกรรมสุขภาพและความรุนแรง,พ 5.1 ม.3/2 ,หลีกเลี่ยงการใช้ความรุนแรง และชักชวนเพื่อนให้หลีกเลี่ยงการใช้ความรุนแรงในการแก้ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,8,พ 5.1 ม.3/4 ,วิเคราะห์ความสัมพันธ์ของการดื่ม เครื่องดื่มที่มีแอลกอฮอล์ต่อสุขภาพและการเกิด อุบัติเหตุ,พ 5.1 ม.3/2 ,หลีกเลี่ยงการใช้ความรุนแรง และชักชวนเพื่อนให้หลีกเลี่ยงการใช้ความรุนแรงในการแก้ปัญหา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,9,-,-,พ 5.1 ม.3/5, แสดงวิธีการช่วยฟื้นคืนชีพอย่างถูกวิธี
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,1,การเจริญเติบโตและพัฒนาการของมนุษย์,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,1,-,-,พ 1.1 ม.4-6/1 ,อธิบายกระบวนการ สร้างเสริมและดํารงประสิทธิภาพการ ทํางาน ของระบบอวัยวะต่าง ๆ
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.4-6/1 ,วิเคราะห์อิทธิพลของครอบครัว เพื่อน สังคม และวัฒนธรรมที่มีผลต่อพฤติกรรม ทางเพศและการดําเนินชีวิต,พ 2.1 ม.4-6/3 ,เลือกใช้ทักษะที่เหมาะสมในการป้องกัน ลดความขัดแย้ง และแก้ปัญหาเรื่องเพศและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.4-6/2 ,วิเคราะห์ค่านิยมในเรื่องเพศตามวัฒนธรรมไทยและวัฒนธรรม อื่น ๆ,พ 2.1 ม.4-6/3 ,เลือกใช้ทักษะที่เหมาะสมในการป้องกัน ลดความขัดแย้ง และแก้ปัญหาเรื่องเพศและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,2,ชีวิตและครอบครัว,พ 2,พ 2.1,2.1 เข้าใจและเห็นคุณค่าตนเอง ครอบครัว เพศศึกษา และมีทักษะในการดำเนินชีวิต,2,พ 2.1 ม.4-6/4 ,วิเคราะห์สาเหตุและผลของความขัดแย้ง ที่อาจเกิดขึ้นระหว่างนักเรียนหรือเยาวชนในชุมชน และเสนอแนวทางแก้ไขปัญหา,พ 2.1 ม.4-6/3 ,เลือกใช้ทักษะที่เหมาะสมในการป้องกัน ลดความขัดแย้ง และแก้ปัญหาเรื่องเพศและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,3,พ 3.1 ม.4-6/1 ,วิเคราะห์ความคิดรวบยอดเกี่ยวกับ การเคลื่อนไหวรูปแบบต่าง ๆ ในการเล่นกีฬา,พ 3.1 ม.4-6/4 ,แสดงการเคลื่อนไหว ได้อย่างสร้างสรรค์
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,4,พ 3.1 ม.4-6/2 ,ใช้ความสามารถของตน เพื่อเพิ่ม ศักยภาพของทีม คํานึงถึงผลที่เกิดต่อผู้อื่นและสังคม,พ 3.1 ม.4-6/3 ,เล่นกีฬาไทย กีฬาสากล ประเภทบุคคล/คู่ กีฬาประเภททีม อย่างน้อย 1 ชนิด
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.1,3.1 เข้าใจ มีทักษะในการเคลื่อนไหว กิจกรรมทางกาย การเล่นเกม และกีฬา,5,-,-,พ 3.1 ม.4-6/5 ,เข้าร่วมกิจกรรม นันทนาการนอกโรงเรียน และนําหลักการ แนวคิดไปปรับปรุงและพัฒนาคุณภาพชีวิต ของตนและสังคม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,6,พ 3.2 ม.4-6/1 ,ออกกําลังกายและเล่นกีฬาที่ เหมาะสมกับตนเองอย่างสม่ําเสมอ และใช้ความสามารถ ของตนเองเพิ่มศักยภาพของทีม ลดความเป็นตัวตน คํานึงถึงผลที่เกิดต่อสังคม,พ 3.2 ม.4-6/4 ,ร่วมกิจกรรมทางกาย และเล่นกีฬาอย่างมีความสุข ชื่นชม ในคุณค่าและความงามของการกีฬา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,6,พ 3.2 ม.4-6/2 ,อธิบายและปฏิบัติเกี่ยวกับสิทธิ กฎ กติกา กลวิธีต่าง ๆ ในระหว่างการเล่น การแข่งขัน กีฬากับผู้อื่นและนําไปสรุปเป็นแนวปฏิบัติและ ใช้ในชีวิตประจําวันอย่างต่อเนื่อง,พ 3.2 ม.4-6/4 ,ร่วมกิจกรรมทางกาย และเล่นกีฬาอย่างมีความสุข ชื่นชม ในคุณค่าและความงามของการกีฬา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,3,สถิติและความน่าการเคลื่อนไหว การออกกําลังกาย การเล่นเกม กีฬาไทย และกีฬาสากลจะเป็น,พ 3,พ 3.2,3.2 รักการออกกําลังกาย การเล่นเกม และการเล่นกีฬา ปฏิบัติเป็นประจำอย่างสม่ำเสมอ มีวินัย เคารพสิทธิ กฎ กติกา มีน้ำใจนักกีฬา มีจิตวิญญาณในการแข่งขัน และชื่นชม ในสุนทรียภาพของการกีฬา,6,พ 3.2 ม.4-6/3 ,แสดงออกถึงการมีมารยาทในการดู การเล่น และการแข่งขันกีฬาด้วยความมีน้ําใจนักกีฬา และนําไปใช้ปฏิบัติทุกโอกาสจนเป็นบุคลิกภาพที่ดี,พ 3.2 ม.4-6/4 ,ร่วมกิจกรรมทางกาย และเล่นกีฬาอย่างมีความสุข ชื่นชม ในคุณค่าและความงามของการกีฬา
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 1,พ 1.1,1.1 เข้าใจธรรมชาติของการเจริญเติบโตและพัฒนาการของมนุษย์,7,พ 4.1 ม.4-6/1 ,วิเคราะห์บทบาทและความรับผิดชอบ ของบุคคลที่มีต่อการสร้างเสริมสุขภาพและการ ป้องกันโรคในชุมชน,พ 4.1 ม.4-6/6 ,มีส่วนร่วมในการ ส่งเสริมและพัฒนาสุขภาพของบุคคล ในชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,8,พ 4.1 ม.4-6/2 ,วิเคราะห์อิทธิพลของสื่อโฆษณา เกี่ยวกับสุขภาพเพื่อการเลือกบริโภค,พ 4.1 ม.4-6/3 ,ปฏิบัติตนตามสิทธิ ของผู้บริโภค
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,9,9 พ 4.1 ม.4-6/4,วิเคราะห์สาเหตุและเสนอแนวทาง การป้องกันการเจ็บป่วยและการตายของคนไทย,พ 4.1 ม.4-6/5 ,วางแผนและปฏิบัติ ตามแผน การพัฒนาสุขภาพของตนเองและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,9,พ 4.1 ม.4-6/7 ,วางแผนและปฏิบัติตามแผนการพัฒนาสมรรถภาพกายและสมรรถภาพกลไก,พ 4.1 ม.4-6/5 ,วางแผนและปฏิบัติ ตามแผน การพัฒนาสุขภาพของตนเองและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,4,การสร้างเสริมสุขภาพ สมรรถภาพ และการป้องกันโรค,พ 4,พ 4.1,4.1 เห็นคุณค่าและมีทักษะในการสร้างเสริมสุขภาพ การดำรงสุขภาพ การป้องกันโรค และการสร้างเสริมสมรรถภาพเพื่อสุขภาพ,9,พ 1.1 ม.4-6/2 ,วางแผนดูแลสุขภาพตามภาวการณ์เจริญเติบโตและพัฒนาการของตนเองและบุคคลในครอบครัว,พ 4.1 ม.4-6/5 ,วางแผนและปฏิบัติ ตามแผน การพัฒนาสุขภาพของตนเองและครอบครัว
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,10,พ 5.1 ม.4-6/2,วิเคราะห์ผลกระทบที่เกิดจากการ ครอบครอง การใช้และการจําหน่ายสารเสพติด,พ 5.1 ม.4-6/1 ,มีส่วนร่วมในการ ป้องกันความเสี่ยงต่อการใช้ยา การใช้ สารเสพติด และความรุนแรง เพื่อสุขภาพของตนเอง ครอบครัว และสังคม
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,10,พ 5.1 ม.4-6/4 ,วางแผน กําหนดแนวทางลดอุบัติเหตุ และสร้างเสริมความปลอดภัยในชุมชน,พ 5.1 ม.4-6/5 ,มีส่วนร่วมในการ สร้างเสริมความปลอดภัยในชุมชน
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,11,พ 5.1 ม.4-6/3,วิเคราะห์ปัจจัยที่มีผลต่อสุขภาพ หรือความรุนแรงของคนไทยและเสนอแนวทางป้องกัน,พ 5.1 ม.4-6/6 ,ใช้ทักษะการตัดสินใจ แก้ปัญหาในสถานการณ์ที่เสี่ยงต่อสุขภาพ และความรุนแรง
เลขกลุ่มสาระ,กลุ่มสาระการเรียนรู้สุขศึกษาและพลศึกษา,5,ความปลอดภัย,พ 5,พ 5.1,5.1 ป้องกันและหลีกเลี่ยงปัจจัยเสี่ยง พฤติกรรมเสี่ยงต่อสุขภาพ อุบัติเหตุ การใช้ยา สารเสพติด และความรุนแรง,12,-,-,พ 5.1 ม.4-6/7 ,แสดงวิธีการช่วยฟื้นคืนชีพ อย่างถูกวิธี
